V1,V2,V3
-120.533472803347,37.130534351145,33.1392784118652
-120.516736401674,37.130534351145,35.5815544128418
-120.5,37.130534351145,38.0515556335449
-124.5,37.1137404580153,-3987.76391601562
-124.483263598326,37.1137404580153,-4009.72387695312
-124.466527196653,37.1137404580153,-4035.15380859375
-124.449790794979,37.1137404580153,-4025.40380859375
-124.433054393305,37.1137404580153,-4014.48388671875
-124.416317991632,37.1137404580153,-4015.2939453125
-124.399581589958,37.1137404580153,-4004.427734375
-124.382845188285,37.1137404580153,-3976.99755859375
-124.366108786611,37.1137404580153,-3953.35766601562
-124.349372384937,37.1137404580153,-3951.60766601562
-124.332635983264,37.1137404580153,-3940.14770507812
-124.31589958159,37.1137404580153,-3916.99755859375
-124.299163179916,37.1137404580153,-3914.86767578125
-124.282426778243,37.1137404580153,-3934.58764648438
-124.265690376569,37.1137404580153,-3954.11962890625
-124.248953974895,37.1137404580153,-3950.31958007812
-124.232217573222,37.1137404580153,-3942.5595703125
-124.215481171548,37.1137404580153,-3928.8994140625
-124.198744769874,37.1137404580153,-3909.99951171875
-124.182008368201,37.1137404580153,-3881.349609375
-124.165271966527,37.1137404580153,-3847.10961914062
-124.148535564854,37.1137404580153,-3838.96948242188
-124.13179916318,37.1137404580153,-3848.60888671875
-124.115062761506,37.1137404580153,-3859.17895507812
-124.098326359833,37.1137404580153,-3861.37890625
-124.081589958159,37.1137404580153,-3857.87890625
-124.064853556485,37.1137404580153,-3847.52880859375
-124.048117154812,37.1137404580153,-3835.53881835938
-124.031380753138,37.1137404580153,-3825.85888671875
-124.014644351464,37.1137404580153,-3812.6689453125
-123.997907949791,37.1137404580153,-3794.3544921875
-123.981171548117,37.1137404580153,-3776.66430664062
-123.964435146444,37.1137404580153,-3764.904296875
-123.94769874477,37.1137404580153,-3748.72436523438
-123.930962343096,37.1137404580153,-3735.55444335938
-123.914225941423,37.1137404580153,-3721.9443359375
-123.897489539749,37.1137404580153,-3716.2744140625
-123.880753138075,37.1137404580153,-3714.42431640625
-123.864016736402,37.1137404580153,-3701.61572265625
-123.847280334728,37.1137404580153,-3676.5458984375
-123.830543933054,37.1137404580153,-3655.10571289062
-123.813807531381,37.1137404580153,-3628.52587890625
-123.797071129707,37.1137404580153,-3601.93579101562
-123.780334728033,37.1137404580153,-3580.5458984375
-123.76359832636,37.1137404580153,-3545.81591796875
-123.746861924686,37.1137404580153,-3517.845703125
-123.730125523013,37.1137404580153,-3484.32202148438
-123.713389121339,37.1137404580153,-3413.57202148438
-123.696652719665,37.1137404580153,-3401.9921875
-123.679916317992,37.1137404580153,-3366.36206054688
-123.663179916318,37.1137404580153,-3302.36206054688
-123.646443514644,37.1137404580153,-3244.0322265625
-123.629707112971,37.1137404580153,-3249.30224609375
-123.612970711297,37.1137404580153,-3179.29223632812
-123.596234309623,37.1137404580153,-3102.04028320312
-123.57949790795,37.1137404580153,-3104.94018554688
-123.562761506276,37.1137404580153,-3180.75024414062
-123.546025104603,37.1137404580153,-3259.21020507812
-123.529288702929,37.1137404580153,-3290.90014648438
-123.512552301255,37.1137404580153,-3268.2802734375
-123.495815899582,37.1137404580153,-3298.2802734375
-123.479079497908,37.1137404580153,-3307.14013671875
-123.462343096234,37.1137404580153,-3306.8056640625
-123.445606694561,37.1137404580153,-3275.26586914062
-123.428870292887,37.1137404580153,-3248.16577148438
-123.412133891213,37.1137404580153,-3220.47583007812
-123.39539748954,37.1137404580153,-3205.20581054688
-123.378661087866,37.1137404580153,-3170.97583007812
-123.361924686192,37.1137404580153,-3115.86572265625
-123.345188284519,37.1137404580153,-3067.04565429688
-123.328451882845,37.1137404580153,-2973.34228515625
-123.311715481172,37.1137404580153,-2841.2724609375
-123.294979079498,37.1137404580153,-2748.982421875
-123.278242677824,37.1137404580153,-2692.572265625
-123.261506276151,37.1137404580153,-2614.41235351562
-123.244769874477,37.1137404580153,-2526.9423828125
-123.228033472803,37.1137404580153,-2408.00244140625
-123.21129707113,37.1137404580153,-2377.4423828125
-123.194560669456,37.1137404580153,-2231.82641601562
-123.177824267782,37.1137404580153,-2111.50634765625
-123.161087866109,37.1137404580153,-2040.07641601562
-123.144351464435,37.1137404580153,-1900.45642089844
-123.127615062762,37.1137404580153,-1703.97644042969
-123.110878661088,37.1137404580153,-1481.88647460938
-123.094142259414,37.1137404580153,-1327.61645507812
-123.077405857741,37.1137404580153,-1179.51647949219
-123.060669456067,37.1137404580153,-1072.87854003906
-123.043933054393,37.1137404580153,-1039.5986328125
-123.02719665272,37.1137404580153,-956.718566894531
-123.010460251046,37.1137404580153,-834.948547363281
-122.993723849372,37.1137404580153,-757.468566894531
-122.976987447699,37.1137404580153,-716.528564453125
-122.960251046025,37.1137404580153,-684.668579101562
-122.943514644351,37.1137404580153,-667.028564453125
-122.926778242678,37.1137404580153,-658.72607421875
-122.910041841004,37.1137404580153,-635.006103515625
-122.893305439331,37.1137404580153,-612.156066894531
-122.876569037657,37.1137404580153,-586.316101074219
-122.859832635983,37.1137404580153,-564.446105957031
-122.84309623431,37.1137404580153,-556.486083984375
-122.826359832636,37.1137404580153,-532.846069335938
-122.809623430962,37.1137404580153,-533.336120605469
-122.792887029289,37.1137404580153,-527.098937988281
-122.776150627615,37.1137404580153,-529.9189453125
-122.759414225941,37.1137404580153,-597.828979492188
-122.742677824268,37.1137404580153,-547.518920898438
-122.725941422594,37.1137404580153,-467.408935546875
-122.70920502092,37.1137404580153,-324.498962402344
-122.692468619247,37.1137404580153,-199.658950805664
-122.675732217573,37.1137404580153,-146.138946533203
-122.6589958159,37.1137404580153,-125.187461853027
-122.642259414226,37.1137404580153,-118.40746307373
-122.625523012552,37.1137404580153,-115.857460021973
-122.608786610879,37.1137404580153,-113.517463684082
-122.592050209205,37.1137404580153,-110.63745880127
-122.575313807531,37.1137404580153,-108.947463989258
-122.558577405858,37.1137404580153,-108.3974609375
-122.541841004184,37.1137404580153,-107.117462158203
-122.52510460251,37.1137404580153,-104.158073425293
-122.508368200837,37.1137404580153,-101.008079528809
-122.491631799163,37.1137404580153,-97.4780807495117
-122.47489539749,37.1137404580153,-92.3380737304688
-122.458158995816,37.1137404580153,-86.0680770874023
-122.441422594142,37.1137404580153,-79.8880767822266
-122.424686192469,37.1137404580153,-72.9580764770508
-122.407949790795,37.1137404580153,-66.3380737304688
-122.391213389121,37.1137404580153,-59.2655448913574
-122.374476987448,37.1137404580153,-50.0255432128906
-122.357740585774,37.1137404580153,-38.9955444335938
-122.3410041841,37.1137404580153,-13.2755441665649
-122.324267782427,37.1137404580153,-7.9155445098877
-122.307531380753,37.1137404580153,-9.78554439544678
-122.29079497908,37.1137404580153,65.1344528198242
-122.274058577406,37.1137404580153,112.494453430176
-122.257322175732,37.1137404580153,212.205856323242
-122.240585774059,37.1137404580153,227.705856323242
-122.223849372385,37.1137404580153,398.325866699219
-122.207112970711,37.1137404580153,457.275848388672
-122.190376569038,37.1137404580153,493.495849609375
-122.173640167364,37.1137404580153,576.605834960938
-122.15690376569,37.1137404580153,713.955871582031
-122.140167364017,37.1137404580153,685.875854492188
-122.123430962343,37.1137404580153,378.441497802734
-122.106694560669,37.1137404580153,215.651489257812
-122.089958158996,37.1137404580153,232.101486206055
-122.073221757322,37.1137404580153,265.971496582031
-122.056485355649,37.1137404580153,275.861480712891
-122.039748953975,37.1137404580153,290.271484375
-122.023012552301,37.1137404580153,229.761489868164
-122.006276150628,37.1137404580153,286.421478271484
-121.989539748954,37.1137404580153,317.443939208984
-121.97280334728,37.1137404580153,366.893951416016
-121.956066945607,37.1137404580153,307.7939453125
-121.939330543933,37.1137404580153,470.513946533203
-121.922594142259,37.1137404580153,560.923950195312
-121.905857740586,37.1137404580153,618.673950195312
-121.889121338912,37.1137404580153,672.993957519531
-121.872384937238,37.1137404580153,708.653930664062
-121.855648535565,37.1137404580153,851.2060546875
-121.838912133891,37.1137404580153,963.806030273438
-121.822175732218,37.1137404580153,769.116027832031
-121.805439330544,37.1137404580153,578.896057128906
-121.78870292887,37.1137404580153,523.006042480469
-121.771966527197,37.1137404580153,376.136047363281
-121.755230125523,37.1137404580153,294.046020507812
-121.738493723849,37.1137404580153,222.136032104492
-121.721757322176,37.1137404580153,215.630142211914
-121.705020920502,37.1137404580153,301.430145263672
-121.688284518828,37.1137404580153,228.660140991211
-121.671548117155,37.1137404580153,174.020141601562
-121.654811715481,37.1137404580153,134.170135498047
-121.638075313808,37.1137404580153,99.6301422119141
-121.621338912134,37.1137404580153,96.2701416015625
-121.60460251046,37.1137404580153,94.8401412963867
-121.587866108787,37.1137404580153,104.587127685547
-121.571129707113,37.1137404580153,182.607131958008
-121.554393305439,37.1137404580153,310.767120361328
-121.537656903766,37.1137404580153,342.667114257812
-121.520920502092,37.1137404580153,680.397094726562
-121.504184100418,37.1137404580153,730.877136230469
-121.487447698745,37.1137404580153,660.987121582031
-121.470711297071,37.1137404580153,416.147125244141
-121.453974895397,37.1137404580153,509.520324707031
-121.437238493724,37.1137404580153,615.740295410156
-121.42050209205,37.1137404580153,648.040344238281
-121.403765690377,37.1137404580153,579.230346679688
-121.387029288703,37.1137404580153,505.130310058594
-121.370292887029,37.1137404580153,524.890319824219
-121.353556485356,37.1137404580153,527.540344238281
-121.336820083682,37.1137404580153,456.470306396484
-121.320083682008,37.1137404580153,348.013061523438
-121.303347280335,37.1137404580153,282.653045654297
-121.286610878661,37.1137404580153,276.323059082031
-121.269874476987,37.1137404580153,351.653045654297
-121.253138075314,37.1137404580153,365.113067626953
-121.23640167364,37.1137404580153,443.553070068359
-121.219665271967,37.1137404580153,502.803070068359
-121.202928870293,37.1137404580153,543.863037109375
-121.186192468619,37.1137404580153,498.492370605469
-121.169456066946,37.1137404580153,411.842376708984
-121.152719665272,37.1137404580153,300.742370605469
-121.135983263598,37.1137404580153,212.35237121582
-121.119246861925,37.1137404580153,228.252380371094
-121.102510460251,37.1137404580153,285.892364501953
-121.085774058577,37.1137404580153,204.282379150391
-121.069037656904,37.1137404580153,116.372375488281
-121.05230125523,37.1137404580153,72.7999572753906
-121.035564853556,37.1137404580153,59.0699577331543
-121.018828451883,37.1137404580153,48.6399574279785
-121.002092050209,37.1137404580153,42.3799591064453
-120.985355648536,37.1137404580153,38.6999588012695
-120.968619246862,37.1137404580153,35.1499557495117
-120.951882845188,37.1137404580153,31.7099571228027
-120.935146443515,37.1137404580153,30.029956817627
-120.918410041841,37.1137404580153,28.978328704834
-120.901673640167,37.1137404580153,28.5883293151855
-120.884937238494,37.1137404580153,28.9183292388916
-120.86820083682,37.1137404580153,28.9483299255371
-120.851464435146,37.1137404580153,28.1683292388916
-120.834728033473,37.1137404580153,27.80832862854
-120.817991631799,37.1137404580153,27.1383285522461
-120.801255230126,37.1137404580153,26.3283290863037
-120.784518828452,37.1137404580153,26.0548191070557
-120.767782426778,37.1137404580153,26.5248203277588
-120.751046025105,37.1137404580153,27.3148193359375
-120.734309623431,37.1137404580153,27.5748195648193
-120.717573221757,37.1137404580153,27.844820022583
-120.700836820084,37.1137404580153,28.0848197937012
-120.68410041841,37.1137404580153,28.3648204803467
-120.667364016736,37.1137404580153,28.8248195648193
-120.650627615063,37.1137404580153,29.4092769622803
-120.633891213389,37.1137404580153,29.5792770385742
-120.617154811715,37.1137404580153,29.7292766571045
-120.600418410042,37.1137404580153,30.1392765045166
-120.583682008368,37.1137404580153,30.6592769622803
-120.566945606695,37.1137404580153,31.0792770385742
-120.550209205021,37.1137404580153,31.8192768096924
-120.533472803347,37.1137404580153,33.1092758178711
-120.516736401674,37.1137404580153,35.0315551757812
-120.5,37.1137404580153,37.3915557861328
-124.5,37.0969465648855,-4052.65380859375
-124.483263598326,37.0969465648855,-4076.31396484375
-124.466527196653,37.0969465648855,-4071.66381835938
-124.449790794979,37.0969465648855,-4047.3837890625
-124.433054393305,37.0969465648855,-4032.8837890625
-124.416317991632,37.0969465648855,-4027.78393554688
-124.399581589958,37.0969465648855,-4026.37768554688
-124.382845188285,37.0969465648855,-4008.19775390625
-124.366108786611,37.0969465648855,-3989.427734375
-124.349372384937,37.0969465648855,-3979.46752929688
-124.332635983264,37.0969465648855,-3956.90771484375
-124.31589958159,37.0969465648855,-3948.2275390625
-124.299163179916,37.0969465648855,-3954.56762695312
-124.282426778243,37.0969465648855,-3966.20751953125
-124.265690376569,37.0969465648855,-3962.69946289062
-124.248953974895,37.0969465648855,-3955.16943359375
-124.232217573222,37.0969465648855,-3932.51953125
-124.215481171548,37.0969465648855,-3909.17944335938
-124.198744769874,37.0969465648855,-3890.28955078125
-124.182008368201,37.0969465648855,-3862.85961914062
-124.165271966527,37.0969465648855,-3818.3994140625
-124.148535564854,37.0969465648855,-3786.95947265625
-124.13179916318,37.0969465648855,-3806.87890625
-124.115062761506,37.0969465648855,-3832.8388671875
-124.098326359833,37.0969465648855,-3821.27880859375
-124.081589958159,37.0969465648855,-3827.53881835938
-124.064853556485,37.0969465648855,-3841.0888671875
-124.048117154812,37.0969465648855,-3831.34887695312
-124.031380753138,37.0969465648855,-3816.59887695312
-124.014644351464,37.0969465648855,-3806.70874023438
-123.997907949791,37.0969465648855,-3797.14428710938
-123.981171548117,37.0969465648855,-3782.74438476562
-123.964435146444,37.0969465648855,-3771.20434570312
-123.94769874477,37.0969465648855,-3756.7744140625
-123.930962343096,37.0969465648855,-3740.984375
-123.914225941423,37.0969465648855,-3730.064453125
-123.897489539749,37.0969465648855,-3718.04443359375
-123.880753138075,37.0969465648855,-3707.12426757812
-123.864016736402,37.0969465648855,-3689.60571289062
-123.847280334728,37.0969465648855,-3669.4658203125
-123.830543933054,37.0969465648855,-3655.67578125
-123.813807531381,37.0969465648855,-3624.55590820312
-123.797071129707,37.0969465648855,-3618.94580078125
-123.780334728033,37.0969465648855,-3585.53588867188
-123.76359832636,37.0969465648855,-3549.73583984375
-123.746861924686,37.0969465648855,-3524.53588867188
-123.730125523013,37.0969465648855,-3499.08203125
-123.713389121339,37.0969465648855,-3427.61206054688
-123.696652719665,37.0969465648855,-3409.7021484375
-123.679916317992,37.0969465648855,-3377.58203125
-123.663179916318,37.0969465648855,-3320.46215820312
-123.646443514644,37.0969465648855,-3263.46215820312
-123.629707112971,37.0969465648855,-3250.6220703125
-123.612970711297,37.0969465648855,-3173.9521484375
-123.596234309623,37.0969465648855,-3124.26025390625
-123.57949790795,37.0969465648855,-3144.3203125
-123.562761506276,37.0969465648855,-3212.72021484375
-123.546025104603,37.0969465648855,-3337.240234375
-123.529288702929,37.0969465648855,-3364.97021484375
-123.512552301255,37.0969465648855,-3285.27026367188
-123.495815899582,37.0969465648855,-3317.88012695312
-123.479079497908,37.0969465648855,-3340.50024414062
-123.462343096234,37.0969465648855,-3327.14575195312
-123.445606694561,37.0969465648855,-3249.83569335938
-123.428870292887,37.0969465648855,-3227.53564453125
-123.412133891213,37.0969465648855,-3225.85571289062
-123.39539748954,37.0969465648855,-3172.67578125
-123.378661087866,37.0969465648855,-3137.8857421875
-123.361924686192,37.0969465648855,-3112.16577148438
-123.345188284519,37.0969465648855,-3052.90576171875
-123.328451882845,37.0969465648855,-2975.18237304688
-123.311715481172,37.0969465648855,-2923.43237304688
-123.294979079498,37.0969465648855,-2880.31225585938
-123.278242677824,37.0969465648855,-2811.21240234375
-123.261506276151,37.0969465648855,-2757.71240234375
-123.244769874477,37.0969465648855,-2682.33227539062
-123.228033472803,37.0969465648855,-2619.21240234375
-123.21129707113,37.0969465648855,-2532.3623046875
-123.194560669456,37.0969465648855,-2426.86645507812
-123.177824267782,37.0969465648855,-2309.75634765625
-123.161087866109,37.0969465648855,-2103.76635742188
-123.144351464435,37.0969465648855,-1923.46643066406
-123.127615062762,37.0969465648855,-1826.896484375
-123.110878661088,37.0969465648855,-1677.21643066406
-123.094142259414,37.0969465648855,-1517.71643066406
-123.077405857741,37.0969465648855,-1454.3564453125
-123.060669456067,37.0969465648855,-1418.04858398438
-123.043933054393,37.0969465648855,-1338.35852050781
-123.02719665272,37.0969465648855,-1180.65856933594
-123.010460251046,37.0969465648855,-1006.08856201172
-122.993723849372,37.0969465648855,-853.958557128906
-122.976987447699,37.0969465648855,-778.078552246094
-122.960251046025,37.0969465648855,-740.53857421875
-122.943514644351,37.0969465648855,-759.78857421875
-122.926778242678,37.0969465648855,-715.676086425781
-122.910041841004,37.0969465648855,-711.626098632812
-122.893305439331,37.0969465648855,-688.006103515625
-122.876569037657,37.0969465648855,-634.366088867188
-122.859832635983,37.0969465648855,-618.396118164062
-122.84309623431,37.0969465648855,-601.066101074219
-122.826359832636,37.0969465648855,-583.886108398438
-122.809623430962,37.0969465648855,-586.946105957031
-122.792887029289,37.0969465648855,-591.578979492188
-122.776150627615,37.0969465648855,-623.008972167969
-122.759414225941,37.0969465648855,-660.768920898438
-122.742677824268,37.0969465648855,-667.868957519531
-122.725941422594,37.0969465648855,-521.298950195312
-122.70920502092,37.0969465648855,-393.548950195312
-122.692468619247,37.0969465648855,-290.548950195312
-122.675732217573,37.0969465648855,-185.068954467773
-122.6589958159,37.0969465648855,-140.387466430664
-122.642259414226,37.0969465648855,-123.217460632324
-122.625523012552,37.0969465648855,-117.847457885742
-122.608786610879,37.0969465648855,-115.467460632324
-122.592050209205,37.0969465648855,-114.487457275391
-122.575313807531,37.0969465648855,-112.697463989258
-122.558577405858,37.0969465648855,-111.88745880127
-122.541841004184,37.0969465648855,-111.40746307373
-122.52510460251,37.0969465648855,-108.028076171875
-122.508368200837,37.0969465648855,-105.538078308105
-122.491631799163,37.0969465648855,-103.018074035645
-122.47489539749,37.0969465648855,-99.648078918457
-122.458158995816,37.0969465648855,-94.4380798339844
-122.441422594142,37.0969465648855,-87.4880752563477
-122.424686192469,37.0969465648855,-81.398078918457
-122.407949790795,37.0969465648855,-73.0880737304688
-122.391213389121,37.0969465648855,-67.0955429077148
-122.374476987448,37.0969465648855,-59.2055435180664
-122.357740585774,37.0969465648855,-50.4355430603027
-122.3410041841,37.0969465648855,-40.8355445861816
-122.324267782427,37.0969465648855,-30.0955448150635
-122.307531380753,37.0969465648855,-24.2555446624756
-122.29079497908,37.0969465648855,-18.6055450439453
-122.274058577406,37.0969465648855,47.7944564819336
-122.257322175732,37.0969465648855,161.395858764648
-122.240585774059,37.0969465648855,156.445861816406
-122.223849372385,37.0969465648855,258.815856933594
-122.207112970711,37.0969465648855,363.005859375
-122.190376569038,37.0969465648855,471.745849609375
-122.173640167364,37.0969465648855,521.655883789062
-122.15690376569,37.0969465648855,597.655883789062
-122.140167364017,37.0969465648855,719.625854492188
-122.123430962343,37.0969465648855,514.431518554688
-122.106694560669,37.0969465648855,312.461486816406
-122.089958158996,37.0969465648855,149.831497192383
-122.073221757322,37.0969465648855,154.091491699219
-122.056485355649,37.0969465648855,234.771499633789
-122.039748953975,37.0969465648855,243.181488037109
-122.023012552301,37.0969465648855,317.481506347656
-122.006276150628,37.0969465648855,315.051483154297
-121.989539748954,37.0969465648855,344.403930664062
-121.97280334728,37.0969465648855,349.413940429688
-121.956066945607,37.0969465648855,255.743942260742
-121.939330543933,37.0969465648855,357.27392578125
-121.922594142259,37.0969465648855,364.533935546875
-121.905857740586,37.0969465648855,389.423950195312
-121.889121338912,37.0969465648855,417.243927001953
-121.872384937238,37.0969465648855,572.533935546875
-121.855648535565,37.0969465648855,691.556030273438
-121.838912133891,37.0969465648855,795.496032714844
-121.822175732218,37.0969465648855,700.106018066406
-121.805439330544,37.0969465648855,558.896057128906
-121.78870292887,37.0969465648855,496.726043701172
-121.771966527197,37.0969465648855,428.356018066406
-121.755230125523,37.0969465648855,309.846038818359
-121.738493723849,37.0969465648855,264.68603515625
-121.721757322176,37.0969465648855,237.240142822266
-121.705020920502,37.0969465648855,213.460144042969
-121.688284518828,37.0969465648855,290.750152587891
-121.671548117155,37.0969465648855,184.000137329102
-121.654811715481,37.0969465648855,148.270141601562
-121.638075313808,37.0969465648855,113.57014465332
-121.621338912134,37.0969465648855,99.6001434326172
-121.60460251046,37.0969465648855,88.8101425170898
-121.587866108787,37.0969465648855,88.2971267700195
-121.571129707113,37.0969465648855,105.907127380371
-121.554393305439,37.0969465648855,171.697128295898
-121.537656903766,37.0969465648855,255.937118530273
-121.520920502092,37.0969465648855,451.767120361328
-121.504184100418,37.0969465648855,572.677124023438
-121.487447698745,37.0969465648855,520.847106933594
-121.470711297071,37.0969465648855,448.497131347656
-121.453974895397,37.0969465648855,546.640319824219
-121.437238493724,37.0969465648855,649.80029296875
-121.42050209205,37.0969465648855,698.110290527344
-121.403765690377,37.0969465648855,561.270324707031
-121.387029288703,37.0969465648855,518.440307617188
-121.370292887029,37.0969465648855,444.910308837891
-121.353556485356,37.0969465648855,368.200317382812
-121.336820083682,37.0969465648855,396.560302734375
-121.320083682008,37.0969465648855,435.14306640625
-121.303347280335,37.0969465648855,400.653045654297
-121.286610878661,37.0969465648855,275.753051757812
-121.269874476987,37.0969465648855,333.313049316406
-121.253138075314,37.0969465648855,468.473052978516
-121.23640167364,37.0969465648855,506.693054199219
-121.219665271967,37.0969465648855,478.673065185547
-121.202928870293,37.0969465648855,493.403045654297
-121.186192468619,37.0969465648855,316.002380371094
-121.169456066946,37.0969465648855,278.432373046875
-121.152719665272,37.0969465648855,220.942367553711
-121.135983263598,37.0969465648855,162.662368774414
-121.119246861925,37.0969465648855,165.552368164062
-121.102510460251,37.0969465648855,240.362380981445
-121.085774058577,37.0969465648855,196.742370605469
-121.069037656904,37.0969465648855,127.582374572754
-121.05230125523,37.0969465648855,77.4199600219727
-121.035564853556,37.0969465648855,58.1699562072754
-121.018828451883,37.0969465648855,50.1799583435059
-121.002092050209,37.0969465648855,46.6199569702148
-120.985355648536,37.0969465648855,42.0199584960938
-120.968619246862,37.0969465648855,36.5499572753906
-120.951882845188,37.0969465648855,31.859956741333
-120.935146443515,37.0969465648855,31.0399570465088
-120.918410041841,37.0969465648855,32.0083312988281
-120.901673640167,37.0969465648855,32.2583312988281
-120.884937238494,37.0969465648855,31.9183292388916
-120.86820083682,37.0969465648855,31.3683300018311
-120.851464435146,37.0969465648855,30.3383293151855
-120.834728033473,37.0969465648855,29.6883296966553
-120.817991631799,37.0969465648855,29.0683288574219
-120.801255230126,37.0969465648855,28.2083301544189
-120.784518828452,37.0969465648855,26.5648193359375
-120.767782426778,37.0969465648855,26.8248195648193
-120.751046025105,37.0969465648855,27.6648197174072
-120.734309623431,37.0969465648855,27.9848194122314
-120.717573221757,37.0969465648855,28.4048194885254
-120.700836820084,37.0969465648855,28.6748199462891
-120.68410041841,37.0969465648855,28.9548187255859
-120.667364016736,37.0969465648855,29.2948188781738
-120.650627615063,37.0969465648855,29.8092765808105
-120.633891213389,37.0969465648855,30.1292762756348
-120.617154811715,37.0969465648855,30.5292778015137
-120.600418410042,37.0969465648855,30.7292766571045
-120.583682008368,37.0969465648855,31.25927734375
-120.566945606695,37.0969465648855,31.8192768096924
-120.550209205021,37.0969465648855,32.3892784118652
-120.533472803347,37.0969465648855,33.0492782592773
-120.516736401674,37.0969465648855,34.7215538024902
-120.5,37.0969465648855,36.9115524291992
-124.5,37.0801526717557,-4106.10400390625
-124.483263598326,37.0801526717557,-4100.8837890625
-124.466527196653,37.0801526717557,-4086.8837890625
-124.449790794979,37.0801526717557,-4064.14379882812
-124.433054393305,37.0801526717557,-4052.23388671875
-124.416317991632,37.0801526717557,-4044.45385742188
-124.399581589958,37.0801526717557,-4035.07763671875
-124.382845188285,37.0801526717557,-4020.017578125
-124.366108786611,37.0801526717557,-4010.57763671875
-124.349372384937,37.0801526717557,-3995.71752929688
-124.332635983264,37.0801526717557,-3986.74755859375
-124.31589958159,37.0801526717557,-3978.62768554688
-124.299163179916,37.0801526717557,-3982.15771484375
-124.282426778243,37.0801526717557,-3979.54760742188
-124.265690376569,37.0801526717557,-3964.49951171875
-124.248953974895,37.0801526717557,-3938.79956054688
-124.232217573222,37.0801526717557,-3919.13940429688
-124.215481171548,37.0801526717557,-3910.76953125
-124.198744769874,37.0801526717557,-3893.40942382812
-124.182008368201,37.0801526717557,-3868.50952148438
-124.165271966527,37.0801526717557,-3826.03955078125
-124.148535564854,37.0801526717557,-3735.65942382812
-124.13179916318,37.0801526717557,-3735.26879882812
-124.115062761506,37.0801526717557,-3731.10888671875
-124.098326359833,37.0801526717557,-3663.44873046875
-124.081589958159,37.0801526717557,-3678.42895507812
-124.064853556485,37.0801526717557,-3786.84887695312
-124.048117154812,37.0801526717557,-3820.3388671875
-124.031380753138,37.0801526717557,-3824.298828125
-124.014644351464,37.0801526717557,-3812.30883789062
-123.997907949791,37.0801526717557,-3795.14428710938
-123.981171548117,37.0801526717557,-3781.54443359375
-123.964435146444,37.0801526717557,-3769.1044921875
-123.94769874477,37.0801526717557,-3756.47436523438
-123.930962343096,37.0801526717557,-3742.64428710938
-123.914225941423,37.0801526717557,-3728.97436523438
-123.897489539749,37.0801526717557,-3716.75439453125
-123.880753138075,37.0801526717557,-3700.26440429688
-123.864016736402,37.0801526717557,-3686.70581054688
-123.847280334728,37.0801526717557,-3672.73583984375
-123.830543933054,37.0801526717557,-3661.7158203125
-123.813807531381,37.0801526717557,-3633.60571289062
-123.797071129707,37.0801526717557,-3627.60571289062
-123.780334728033,37.0801526717557,-3591.6357421875
-123.76359832636,37.0801526717557,-3554.91577148438
-123.746861924686,37.0801526717557,-3532.86572265625
-123.730125523013,37.0801526717557,-3504.69213867188
-123.713389121339,37.0801526717557,-3451.30224609375
-123.696652719665,37.0801526717557,-3420.29223632812
-123.679916317992,37.0801526717557,-3381.69213867188
-123.663179916318,37.0801526717557,-3351.59204101562
-123.646443514644,37.0801526717557,-3291.56225585938
-123.629707112971,37.0801526717557,-3245.7421875
-123.612970711297,37.0801526717557,-3227.13208007812
-123.596234309623,37.0801526717557,-3193.72021484375
-123.57949790795,37.0801526717557,-3184.25024414062
-123.562761506276,37.0801526717557,-3275.14013671875
-123.546025104603,37.0801526717557,-3357.89013671875
-123.529288702929,37.0801526717557,-3366.98022460938
-123.512552301255,37.0801526717557,-3338.46020507812
-123.495815899582,37.0801526717557,-3345.05029296875
-123.479079497908,37.0801526717557,-3346.06030273438
-123.462343096234,37.0801526717557,-3337.14575195312
-123.445606694561,37.0801526717557,-3253.3056640625
-123.428870292887,37.0801526717557,-3165.51586914062
-123.412133891213,37.0801526717557,-3179.40576171875
-123.39539748954,37.0801526717557,-3171.29565429688
-123.378661087866,37.0801526717557,-3135.56567382812
-123.361924686192,37.0801526717557,-3068.92578125
-123.345188284519,37.0801526717557,-2992.01586914062
-123.328451882845,37.0801526717557,-2934.38232421875
-123.311715481172,37.0801526717557,-2909.24243164062
-123.294979079498,37.0801526717557,-2881.13232421875
-123.278242677824,37.0801526717557,-2826.24243164062
-123.261506276151,37.0801526717557,-2772.47241210938
-123.244769874477,37.0801526717557,-2740.83227539062
-123.228033472803,37.0801526717557,-2651.76245117188
-123.21129707113,37.0801526717557,-2544.03247070312
-123.194560669456,37.0801526717557,-2428.6064453125
-123.177824267782,37.0801526717557,-2272.6064453125
-123.161087866109,37.0801526717557,-2180.0263671875
-123.144351464435,37.0801526717557,-2071.37646484375
-123.127615062762,37.0801526717557,-1960.37646484375
-123.110878661088,37.0801526717557,-1807.61645507812
-123.094142259414,37.0801526717557,-1714.54638671875
-123.077405857741,37.0801526717557,-1612.92639160156
-123.060669456067,37.0801526717557,-1532.28857421875
-123.043933054393,37.0801526717557,-1394.24853515625
-123.02719665272,37.0801526717557,-1222.58862304688
-123.010460251046,37.0801526717557,-1123.67858886719
-122.993723849372,37.0801526717557,-1034.93859863281
-122.976987447699,37.0801526717557,-944.138549804688
-122.960251046025,37.0801526717557,-946.398559570312
-122.943514644351,37.0801526717557,-879.138549804688
-122.926778242678,37.0801526717557,-860.866088867188
-122.910041841004,37.0801526717557,-862.24609375
